Date;Event Type;Event Details;Check Point;Tour ID;Guard Name;Image | Audio | Video
03/08/2022 14:04;MME;;;95;Security 1 (40e0d01078);? |  |
03/08/2022 14:03;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;95;Security 1 (40e0d01078);|  |
03/08/2022 14:02;MME;;;95;Security 1 (40e0d01078);? |  |
03/08/2022 14:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;95;Security 1 (40e0d01078);|  |
03/08/2022 14:00;START;;;95;Security 1 (40e0d01078);|  |
03/08/2022 14:00;MISSEDSCAN;Schedule: 13829682 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 14:00;MISSEDSCAN;Schedule: 13744764 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 12:32;FINISH;;;94;Security 1 (40e0d01078);|  |
03/08/2022 12:32;MME;;;94;Security 1 (40e0d01078);? |  |
03/08/2022 12:31;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;94;Security 1 (40e0d01078);|  |
03/08/2022 12:28;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;94;Security 1 (40e0d01078);|  |
03/08/2022 12:28;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;94;Security 1 (40e0d01078);|  |
03/08/2022 12:26;MME;;;94;Security 1 (40e0d01078);? |  |
03/08/2022 12:25;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;94;Security 1 (40e0d01078);|  |
03/08/2022 12:24;START;;;94;Security 1 (40e0d01078);|  |
03/08/2022 12:00;MISSEDSCAN;Schedule: 13829211 - BF-10am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 10:21;FINISH;;;93;Security 1 (40e0d01078);|  |
03/08/2022 10:17;MME;;;93;Security 1 (40e0d01078);? |  |
03/08/2022 10:17;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:17;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:16;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:11;MME;;;93;Security 1 (40e0d01078);? |  |
03/08/2022 10:10;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:10;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:10;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:08;MME;;;93;Security 1 (40e0d01078);? |  |
03/08/2022 10:08;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:08;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:08;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;93;Security 1 (40e0d01078);|  |
03/08/2022 10:07;START;;;93;Security 1 (40e0d01078);|  |
03/08/2022 09:00;MISSEDSCAN;Schedule: 13828489 - BF-8am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 08:08;FINISH;;;92;Security 1 (40e0d01078);|  |
03/08/2022 08:08;MME;;;92;Security 1 (40e0d01078);? |  |
03/08/2022 08:08;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;92;Security 1 (40e0d01078);|  |
03/08/2022 08:06;MME;;;92;Security 1 (40e0d01078);? |  |
03/08/2022 08:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;92;Security 1 (40e0d01078);|  |
03/08/2022 08:04;MME;;;92;Security 1 (40e0d01078);? |  |
03/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;92;Security 1 (40e0d01078);|  |
03/08/2022 08:03;START;;;92;Security 1 (40e0d01078);|  |
03/08/2022 08:00;MISSEDSCAN;Schedule: 13828141 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 06:21;FINISH;;;91;Security 1 (40e0d01078);|  |
03/08/2022 06:21;MME;;;91;Security 1 (40e0d01078);? |  |
03/08/2022 06:21;MME;;;91;Security 1 (40e0d01078);? |  |
03/08/2022 06:21;MME;;;91;Security 1 (40e0d01078);? |  |
03/08/2022 06:20;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:20;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:20;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:18;MME;;;91;Security 1 (40e0d01078);? |  |
03/08/2022 06:18;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:17;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:17;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:16;MME;;;91;Security 1 (40e0d01078);? |  |
03/08/2022 06:16;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;91;Security 1 (40e0d01078);|  |
03/08/2022 06:15;START;;;91;Security 1 (40e0d01078);|  |
03/08/2022 05:17;FINISH;;;90;Security 1 (40e0d01078);|  |
03/08/2022 05:17;MME;;;90;Security 1 (40e0d01078);? |  |
03/08/2022 05:16;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;90;Security 1 (40e0d01078);|  |
03/08/2022 05:14;MME;;;90;Security 1 (40e0d01078);? |  |
03/08/2022 05:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;90;Security 1 (40e0d01078);|  |
03/08/2022 05:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;90;Security 1 (40e0d01078);|  |
03/08/2022 05:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;90;Security 1 (40e0d01078);|  |
03/08/2022 05:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;90;Security 1 (40e0d01078);|  |
03/08/2022 05:09;START;;;90;Security 1 (40e0d01078);|  |
03/08/2022 05:00;MISSEDSCAN;Schedule: 13827347 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
03/08/2022 05:00;MISSEDSCAN;Schedule: 13827347 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
03/08/2022 04:07;FINISH;;;89;Security 1 (40e0d01078);|  |
03/08/2022 04:07;MME;;;89;Security 1 (40e0d01078);? |  |
03/08/2022 04:06;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;89;Security 1 (40e0d01078);|  |
03/08/2022 04:06;START;;;89;Security 1 (40e0d01078);|  |
03/08/2022 03:20;FINISH;;;88;Security 1 (40e0d01078);|  |
03/08/2022 03:20;MME;;;88;Security 1 (40e0d01078);? |  |
03/08/2022 03:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;88;Security 1 (40e0d01078);|  |
03/08/2022 03:18;MME;;;88;Security 1 (40e0d01078);? |  |
03/08/2022 03:18;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;88;Security 1 (40e0d01078);|  |
03/08/2022 03:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;88;Security 1 (40e0d01078);|  |
03/08/2022 03:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;88;Security 1 (40e0d01078);|  |
03/08/2022 03:17;START;;;88;Security 1 (40e0d01078);|  |
03/08/2022 03:00;MISSEDSCAN;Schedule: 13817697 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
03/08/2022 03:00;MISSEDSCAN;Schedule: 13817697 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
03/08/2022 02:09;FINISH;;;87;Security 1 (40e0d01078);|  |
03/08/2022 02:09;MME;;;87;Security 1 (40e0d01078);? |  |
03/08/2022 02:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;87;Security 1 (40e0d01078);|  |
03/08/2022 01:06;MME;;;87;Security 1 (40e0d01078);? |  |
03/08/2022 01:06;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:04;MME;;;87;Security 1 (40e0d01078);? |  |
03/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;87;Security 1 (40e0d01078);|  |
03/08/2022 01:03;START;;;87;Security 1 (40e0d01078);|  |
03/08/2022 01:00;MISSEDSCAN;Schedule: 13817049 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 00:14;FINISH;;;86;Security 1 (40e0d01078);|  |
03/08/2022 00:13;MME;;;86;Security 1 (40e0d01078);? |  |
03/08/2022 00:13;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;86;Security 1 (40e0d01078);|  |
03/08/2022 00:10;MME;;;86;Security 1 (40e0d01078);? |  |
03/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;86;Security 1 (40e0d01078);|  |
03/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;86;Security 1 (40e0d01078);|  |
03/08/2022 00:07;MME;;;86;Security 1 (40e0d01078);? |  |
03/08/2022 00:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;86;Security 1 (40e0d01078);|  |
03/08/2022 00:05;START;;;86;Security 1 (40e0d01078);|  |
03/08/2022 00:00;MISSEDSCAN;Schedule: 13816729 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
03/08/2022 00:00;MISSEDSCAN;Schedule: 13816729 - 2ND-3RD-4TH-11pm Loose Schedule;304785 - CP4-2F;0;Security 1 (40e0d01078);|  |
03/08/2022 00:00;MISSEDSCAN;Schedule: 13816729 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
02/08/2022 23:07;FINISH;;;85;Security 1 (40e0d01078);|  |
02/08/2022 23:06;START;;;85;Security 1 (40e0d01078);|  |
02/08/2022 23:00;MISSEDSCAN;Schedule: 13824896 - BF-10pm Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 23:00;MISSEDSCAN;Schedule: 13824896 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 22:27;FINISH;;;84;Security 1 (40e0d01078);|  |
02/08/2022 22:27;MME;;;84;Security 1 (40e0d01078);? |  |
02/08/2022 22:26;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;84;Security 1 (40e0d01078);|  |
02/08/2022 22:24;MME;;;84;Security 1 (40e0d01078);? |  |
02/08/2022 22:23;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;84;Security 1 (40e0d01078);|  |
02/08/2022 22:21;MME;;;84;Security 1 (40e0d01078);? |  |
02/08/2022 22:21;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;84;Security 1 (40e0d01078);|  |
02/08/2022 22:00;MISSEDSCAN;Schedule: 13824606 - 2ND-3RD-4TH-9pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
02/08/2022 22:00;MISSEDSCAN;Schedule: 13824606 - 2ND-3RD-4TH-9pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
02/08/2022 21:34;START;;;84;Security 1 (40e0d01078);|  |
02/08/2022 21:31;FINISH;;;83;Security 1 (40e0d01078);|  |
02/08/2022 21:29;MME;;;83;Security 1 (40e0d01078);? |  |
02/08/2022 21:29;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;83;Security 1 (40e0d01078);|  |
02/08/2022 21:27;START;;;83;Security 1 (40e0d01078);|  |
02/08/2022 20:27;FINISH;;;82;Security 1 (40e0d01078);|  |
02/08/2022 20:25;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;82;Security 1 (40e0d01078);|  |
02/08/2022 20:23;START;;;82;Security 1 (40e0d01078);|  |
02/08/2022 19:03;FINISH;;;81;Security 1 (40e0d01078);|  |
02/08/2022 19:03;MME;;;81;Security 1 (40e0d01078);? |  |
02/08/2022 19:02;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;81;Security 1 (40e0d01078);|  |
02/08/2022 19:00;MME;;;81;Security 1 (40e0d01078);? |  |
02/08/2022 19:00;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;81;Security 1 (40e0d01078);|  |
02/08/2022 19:00;START;;;81;Security 1 (40e0d01078);|  |
02/08/2022 19:00;MISSEDSCAN;Schedule: 13823864 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 18:26;FINISH;;;80;Security 1 (40e0d01078);|  |
02/08/2022 18:26;MME;;;80;Security 1 (40e0d01078);? |  |
02/08/2022 18:26;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;80;Security 1 (40e0d01078);|  |
02/08/2022 18:23;MME;;;80;Security 1 (40e0d01078);? |  |
02/08/2022 18:22;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;80;Security 1 (40e0d01078);|  |
02/08/2022 18:22;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;80;Security 1 (40e0d01078);|  |
02/08/2022 18:21;MME;;;80;Security 1 (40e0d01078);? |  |
02/08/2022 18:20;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;80;Security 1 (40e0d01078);|  |
02/08/2022 18:19;START;;;80;Security 1 (40e0d01078);|  |
02/08/2022 17:00;MISSEDSCAN;Schedule: 13737473 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 16:42;FINISH;;;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;MME;;;79;Security 1 (40e0d01078);? |  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:38;MME;;;79;Security 1 (40e0d01078);? |  |
02/08/2022 16:37;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:37;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:34;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:34;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:34;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 16:34;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;79;Security 1 (40e0d01078);|  |
02/08/2022 15:48;START;;;79;Security 1 (40e0d01078);|  |
02/08/2022 15:37;FINISH;;;78;Security 1 (40e0d01078);|  |
02/08/2022 15:36;START;;;78;Security 1 (40e0d01078);|  |
02/08/2022 15:36;FINISH;;;77;Security 1 (40e0d01078);|  |
02/08/2022 15:33;START;;;77;Security 1 (40e0d01078);|  |
02/08/2022 15:00;MISSEDSCAN;Schedule: 13737176 - BF-2pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 14:10;FINISH;;;76;Security 1 (40e0d01078);|  |
02/08/2022 14:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:04;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:02;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:02;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:02;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;76;Security 1 (40e0d01078);|  |
02/08/2022 14:02;START;;;76;Security 1 (40e0d01078);|  |
02/08/2022 14:00;MISSEDSCAN;Schedule: 13822180 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 14:00;MISSEDSCAN;Schedule: 13744762 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 12:26;FINISH;;;75;Security 1 (40e0d01078);|  |
02/08/2022 12:26;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:26;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:20;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:20;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:17;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:17;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;75;Security 1 (40e0d01078);|  |
02/08/2022 12:17;START;;;75;Security 1 (40e0d01078);|  |
02/08/2022 12:00;MISSEDSCAN;Schedule: 13821375 - BF-10am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 10:16;FINISH;;;74;Security 1 (40e0d01078);|  |
02/08/2022 10:15;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:15;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:11;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;74;Security 1 (40e0d01078);|  |
02/08/2022 10:11;START;;;74;Security 1 (40e0d01078);|  |
02/08/2022 09:00;MISSEDSCAN;Schedule: 13820398 - BF-8am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 08:09;FINISH;;;73;Security 1 (40e0d01078);|  |
02/08/2022 08:08;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;73;Security 1 (40e0d01078);|  |
02/08/2022 08:02;START;;;73;Security 1 (40e0d01078);|  |
02/08/2022 08:00;MISSEDSCAN;Schedule: 13819908 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 06:10;FINISH;;;72;Security 1 (40e0d01078);|  |
02/08/2022 06:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;72;Security 1 (40e0d01078);|  |
02/08/2022 06:05;START;;;72;Security 1 (40e0d01078);|  |
02/08/2022 05:20;FINISH;;;71;Security 1 (40e0d01078);|  |
02/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;71;Security 1 (40e0d01078);|  |
02/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;71;Security 1 (40e0d01078);|  |
02/08/2022 05:18;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;71;Security 1 (40e0d01078);|  |
02/08/2022 05:18;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;71;Security 1 (40e0d01078);|  |
02/08/2022 05:15;START;;;71;Security 1 (40e0d01078);|  |
02/08/2022 05:00;MISSEDSCAN;Schedule: 13818461 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
02/08/2022 05:00;MISSEDSCAN;Schedule: 13818461 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
02/08/2022 04:09;FINISH;;;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;70;Security 1 (40e0d01078);|  |
02/08/2022 04:06;START;;;70;Security 1 (40e0d01078);|  |
02/08/2022 03:15;FINISH;;;69;Security 1 (40e0d01078);|  |
02/08/2022 03:15;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;69;Security 1 (40e0d01078);|  |
02/08/2022 03:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;69;Security 1 (40e0d01078);|  |
02/08/2022 03:00;MISSEDSCAN;Schedule: 13817696 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
02/08/2022 03:00;MISSEDSCAN;Schedule: 13817696 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
02/08/2022 02:11;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;69;Security 1 (40e0d01078);|  |
02/08/2022 01:11;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;69;Security 1 (40e0d01078);|  |
02/08/2022 01:09;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;69;Security 1 (40e0d01078);|  |
02/08/2022 01:08;START;;;69;Security 1 (40e0d01078);|  |
02/08/2022 01:00;MISSEDSCAN;Schedule: 13817047 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
02/08/2022 00:12;FINISH;;;68;Security 1 (40e0d01078);|  |
02/08/2022 00:12;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;68;Security 1 (40e0d01078);|  |
02/08/2022 00:12;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;68;Security 1 (40e0d01078);|  |
02/08/2022 00:10;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;68;Security 1 (40e0d01078);|  |
02/08/2022 00:08;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;68;Security 1 (40e0d01078);|  |
02/08/2022 00:08;START;;;68;Security 1 (40e0d01078);|  |
02/08/2022 00:00;MISSEDSCAN;Schedule: 13816728 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
02/08/2022 00:00;MISSEDSCAN;Schedule: 13816728 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
01/08/2022 23:07;FINISH;;;67;Security 1 (40e0d01078);|  |
01/08/2022 23:07;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;67;Security 1 (40e0d01078);|  |
01/08/2022 23:05;START;;;67;Security 1 (40e0d01078);|  |
01/08/2022 23:00;MISSEDSCAN;Schedule: 13824895 - BF-10pm Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 23:00;MISSEDSCAN;Schedule: 13824895 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 23:00;MISSEDSCAN;Schedule: 13824895 - BF-10pm Loose Schedule;303974 - CP2-BF;0;Security 1 (40e0d01078);|  |
